Code,Year,Youth mortality rate (UN IGME (2018))
BDI,2017,81.47808
KHM,1989,148.7964
KHM,1990,147.19714
KHM,1991,145.78258
KHM,1992,144.75514
KHM,1993,144.30196
KHM,1994,144.33688
KHM,1995,144.18154
KHM,1996,143.35756
KHM,1997,141.45292
KHM,1998,138.3837
KHM,1999,132.9604
KHM,2000,124.6814
KHM,2001,114.00784
KHM,2002,102.72463
KHM,2003,92.8754
KHM,2004,84.48754
KHM,2005,77.4511
KHM,2006,71.58124
KHM,2007,66.1952
KHM,2008,61.28619
KHM,2009,56.6671
KHM,2010,52.23592
KHM,2011,48.29175
KHM,2012,44.73711
KHM,2013,41.77509
KHM,2014,39.30176
KHM,2015,37.4208
KHM,2016,35.73782
KHM,2017,34.054
CMR,1967,265.85334
CMR,1968,257.10296
CMR,1969,248.33238
CMR,1970,239.77207
CMR,1971,232.3668
CMR,1972,226.6792
CMR,1973,222.9196
CMR,1974,220.62156
CMR,1975,219.4801
CMR,1976,218.998
CMR,1977,218.14556
CMR,1978,216.60268
CMR,1979,213.82112
CMR,1980,210.0745
CMR,1981,205.26606
CMR,1982,199.49194
CMR,1983,193.23424
CMR,1984,186.97526
CMR,1985,180.99288
CMR,1986,175.7935
CMR,1987,171.75118
CMR,1988,169.15584
CMR,1989,168.19064
CMR,1990,168.49058
CMR,1991,170.13159
CMR,1992,172.44831
CMR,1993,174.96916
CMR,1994,177.57574
CMR,1995,179.80775
CMR,1996,181.54565
CMR,1997,182.52304
CMR,1998,182.53495
CMR,1999,181.30316
CMR,2000,179.1898
CMR,2001,176.02464
CMR,2002,172.2894
CMR,2003,168.44466
CMR,2004,164.5984
CMR,2005,160.66384
CMR,2006,156.5335
CMR,2007,152.40076
CMR,2008,147.8696
CMR,2009,143.44182
CMR,2010,138.33344
CMR,2011,133.60962
CMR,2012,129.1738
CMR,2013,124.83904
CMR,2014,120.986
CMR,2015,116.85106
CMR,2016,113.10016
CMR,2017,109.7396
CAN,1950,56.21527
CAN,1951,53.3535
CAN,1952,50.68831
CAN,1953,48.21994
CAN,1954,45.94863
CAN,1955,44.1696
CAN,1956,42.4891
CAN,1957,41.1031
CAN,1958,39.91262
CAN,1959,38.72476
CAN,1960,37.53374
CAN,1961,36.34516
CAN,1962,35.1536
CAN,1963,33.96182
CAN,1964,32.76746
CAN,1965,31.67263
CAN,1966,30.4804
CAN,1967,29.485
CAN,1968,28.4896
CAN,1969,27.3965
CAN,1970,26.401
CAN,1971,25.3076
CAN,1972,24.11443
CAN,1973,23.02062
CAN,1974,22.0262
CAN,1975,20.8337
CAN,1976,19.7392
CAN,1977,18.74413
CAN,1978,17.6503
CAN,1979,16.65478
CAN,1980,15.66
CAN,1981,14.7646
CAN,1982,13.96864
CAN,1983,13.27138
CAN,1984,12.57475
CAN,1985,12.17648
CAN,1986,11.77744
CAN,1987,11.37907
CAN,1988,10.98064
CAN,1989,10.78108
CAN,1990,10.38257
CAN,1991,9.984
CAN,1992,9.58537
CAN,1993,9.28594
CAN,1994,8.98704
CAN,1995,8.58827
CAN,1996,8.38861
CAN,1997,8.0896
CAN,1998,7.98976
CAN,1999,7.79055
CAN,2000,7.59132
CAN,2001,7.59132
CAN,2002,7.39207
CAN,2003,7.39207
CAN,2004,7.29268
CAN,2005,7.29268
CAN,2006,7.1928
CAN,2007,6.99351
CAN,2008,6.89362
CAN,2009,6.79373
CAN,2010,6.69384
CAN,2011,6.69384
CAN,2012,6.59395
CAN,2013,6.59395
CAN,2014,6.49406
CAN,2015,6.39417
CAN,2016,6.29428
CAN,2017,6.19439
CPV,1988,74.36224
CPV,1989,70.89638
CPV,1990,68.3238
CPV,1991,66.74446
CPV,1992,65.85515
CPV,1993,65.17
CPV,1994,64.28032
CPV,1995,62.30152
CPV,1996,59.02358
CPV,1997,54.75
CPV,1998,49.584
CPV,1999,44.41247
CPV,2000,39.84025
CPV,2001,36.15964
CPV,2002,33.37694
CPV,2003,31.68643
CPV,2004,30.49587
CPV,2005,30.00006
CPV,2006,29.70568
CPV,2007,29.6083
CPV,2008,29.2142
CPV,2009,28.81776
CPV,2010,28.0247
CPV,2011,27.12953
CPV,2012,25.93709
CPV,2013,24.74228
CPV,2014,23.3496
CPV,2015,21.95469
CPV,2016,20.6593
CPV,2017,19.46346
CAF,1983,212.2505
CAF,1984,210.2502
CAF,1985,208.16524
CAF,1986,206.27056
CAF,1987,204.63528
CAF,1988,203.0953
CAF,1989,202.00956
CAF,1990,201.10294
CAF,1991,200.27874
CAF,1992,199.55167
CAF,1993,199.08681
CAF,1994,198.81685
CAF,1995,198.82456
CAF,1996,198.52566
CAF,1997,198.03204
CAF,1998,197.14826
CAF,1999,196.15117
CAF,2000,194.74776
CAF,2001,192.95279
CAF,2002,191.044
CAF,2003,188.95348
CAF,2004,186.76374
CAF,2005,184.39129
CAF,2006,181.52744
CAF,2007,178.66109
CAF,2008,175.31616
CAF,2009,171.46396
CAF,2010,167.11781
CAF,2011,162.66952
CAF,2012,158.3278
CAF,2013,154.0675
CAF,2014,149.5084
CAF,2015,144.5517
CAF,2016,139
CAF,2017,135.11675
TCD,1986,270.88677
TCD,1987,266.7598
TCD,1988,262.79488
TCD,1989,258.82044
TCD,1990,254.99392
TCD,1991,251.159
TCD,1992,247.48989
TCD,1993,244.17794
TCD,1994,240.85975
TCD,1995,237.9812
TCD,1996,235.00262
TCD,1997,231.81307
TCD,1998,228.23608
TCD,1999,224.47656
TCD,2000,220.5043
TCD,2001,216.62136
TCD,2002,212.718
TCD,2003,208.53415
TCD,2004,204.6184
TCD,2005,200.50413
TCD,2006,196.38356
TCD,2007,191.87081
TCD,2008,187.35104
TCD,2009,182.7276
TCD,2010,177.8185
TCD,2011,173.08324
TCD,2012,168.44868
TCD,2013,163.98952
TCD,2014,159.62064
TCD,2015,155.1376
TCD,2016,150.64832
TCD,2017,146.34752
CHL,1959,179.92838
CHL,1960,168.33937
CHL,1961,159.07222
CHL,1962,151.96585
CHL,1963,145.12087
CHL,1964,136.17816
CHL,1965,124.45457
CHL,1966,112.52146
CHL,1967,102.3522
CHL,1968,94.55438
CHL,1969,89.52023
CHL,1970,86.84974
CHL,1971,85.2768
CHL,1972,84.10018
CHL,1973,82.03
CHL,1974,77.68243
CHL,1975,70.9492
CHL,1976,63.02011
CHL,1977,54.98704
CHL,1978,47.8438
CHL,1979,42.29024
CHL,1980,38.22457
CHL,1981,34.85
CHL,1982,31.67263
CHL,1983,28.89176
CHL,1984,27.0057
CHL,1985,26.21264
CHL,1986,25.81786
CHL,1987,25.32335
CHL,1988,24.62758
CHL,1989,23.63268
CHL,1990,22.14079
CHL,1991,20.7466
CHL,1992,19.25244
CHL,1993,17.85772
CHL,1994,16.6622
CHL,1995,15.66594
CHL,1996,14.96875
CHL,1997,14.57072
CHL,1998,14.17263
CHL,1999,13.6747
CHL,2000,13.07602
CHL,2001,12.37837
CHL,2002,11.7804
CHL,2003,11.481
CHL,2004,11.18233
CHL,2005,11.08252
CHL,2006,10.88362
CHL,2007,10.88362
CHL,2008,10.78453
CHL,2009,10.6847
CHL,2010,10.38592
CHL,2011,10.0864
CHL,2012,9.98656
CHL,2013,9.88672
CHL,2014,9.68704
CHL,2015,9.38815
CHL,2016,9.18845
CHL,2017,8.8889
CHN,1972,117.32065
CHN,1973,111.11673
CHN,1974,104.99304
CHN,1975,98.85963
CHN,1976,92.9071
CHN,1977,87.2418
CHN,1978,82.1604
CHN,1979,77.75247
CHN,1980,73.73994
CHN,1981,70.31575
CHN,1982,67.6697
CHN,1983,65.52072
CHN,1984,63.95946
CHN,1985,62.79334
CHN,1986,62.12207
CHN,1987,61.8427
CHN,1988,61.56341
CHN,1989,61.2842
CHN,1990,60.80188
CHN,1991,59.8276
CHN,1992,58.64959
CHN,1993,56.97424
CHN,1994,55.09927
CHN,1995,52.92508
CHN,1996,50.8452
CHN,1997,48.56945
CHN,1998,46.28886
CHN,1999,43.81184
CHN,2000,41.23072
CHN,2001,38.44952
CHN,2002,35.5677
CHN,2003,32.7844
CHN,2004,30.00006
CHN,2005,27.5136
CHN,2006,25.32335
CHN,2007,23.234
CHN,2008,21.73895
CHN,2009,20.0473
CHN,2010,18.65418
CHN,2011,17.35912
CHN,2012,16.2622
CHN,2013,15.16625
CHN,2014,14.16984
CHN,2015,13.273
CHN,2016,12.376
CHN,2017,11.67768
COL,1979,66.75002
COL,1980,62.778
COL,1981,59.10355
COL,1982,55.92115
COL,1983,52.84242
COL,1984,50.0615
COL,1985,47.77369
COL,1986,45.68836
COL,1987,43.9972
COL,1988,42.50824
COL,1989,41.21487
COL,1990,39.9245
COL,1991,38.83291
COL,1992,37.7383
COL,1993,36.54688
COL,1994,35.35524
COL,1995,34.26041
COL,1996,33.16798
COL,1997,32.17258
COL,1998,31.07985
COL,1999,30.08648
COL,2000,29.29
COL,2001,28.49551
COL,2002,27.70088
COL,2003,26.90611
COL,2004,26.2108
COL,2005,25.41576
COL,2006,24.7202
COL,2007,24.02452
COL,2008,23.32872
COL,2009,22.53315
COL,2010,21.8371
COL,2011,21.2406
COL,2012,20.54432
COL,2013,19.84792
COL,2014,19.1514
COL,2015,18.55447
COL,2016,18.05592
COL,2017,17.45884
COM,1985,162.99803
COM,1986,157.76252
COM,1987,152.91487
COM,1988,148.2592
COM,1989,143.88292
COM,1990,139.41584
COM,1991,135.22933
COM,1992,131.13811
COM,1993,127.24075
COM,1994,123.83296
COM,1995,120.82612
COM,1996,118.30048
COM,1997,116.17657
COM,1998,114.44568
COM,1999,113.19824
COM,2000,112.15647
COM,2001,111.40167
COM,2002,110.85316
COM,2003,109.9989
COM,2004,108.64954
COM,2005,106.60652
COM,2006,104.35554
COM,2007,101.7072
COM,2008,98.95835
COM,2009,96.208
COM,2010,93.25789
COM,2011,90.40532
COM,2012,87.94072
COM,2013,85.18459
COM,2014,82.61865
COM,2015,80.151
COM,2016,77.78808
COM,2017,75.517
COG,1990,122.396
COG,1991,122.389
COG,1992,123.058
COG,1993,124.40507
COG,1994,126.25184
COG,1995,128.67661
COG,1996,131.2003
COG,1997,135.41426
COG,1998,136.0083
COG,1999,135.77924
COG,2000,134.31682
COG,2001,131.08296
COG,2002,126.17061
COG,2003,119.6906
COG,2004,112.60272
COG,2005,105.01227
COG,2006,97.8026
COG,2007,91.06718
COG,2008,85.20814
COG,2009,80.22764
COG,2010,76.2166
COG,2011,72.69934
COG,2012,69.66272
COG,2013,66.91981
COG,2014,64.47106
COG,2015,62.11518
COG,2016,59.95166
COG,2017,57.69175
COK,1990,29.67403
COK,1991,29.278
COK,1992,28.88
COK,1993,28.28485
COK,1994,27.39284
COK,1995,26.4988
COK,1996,25.3076
COK,1997,23.91684
COK,1998,22.6252
COK,1999,21.53097
COK,2000,20.43784
COK,2001,19.5424
COK,2002,18.54832
COK,2003,17.75215
COK,2004,16.85616
COK,2005,16.0597
COK,2006,15.16433
COK,2007,14.36752
COK,2008,13.6703
COK,2009,12.97296
COK,2010,12.37525
COK,2011,11.8772
COK,2012,11.37907
COK,2013,11.07976
COK,2014,10.58152
COK,2015,10.28218
COK,2016,9.98341
COK,2017,9.5848
CRI,1965,98.62894
CRI,1966,93.71524
CRI,1967,89.97928
CRI,1968,87.636
CRI,1969,86.37511
CRI,1970,83.724
CRI,1971,78.19164
CRI,1972,70.77364
CRI,1973,63.74102
CRI,1974,57.69724
CRI,1975,51.54944
CRI,1976,44.896
CRI,1977,38.53728
CRI,1978,33.4666
CRI,1979,29.98692
CRI,1980,27.80046
CRI,1981,26.8084
CRI,1982,26.61298
CRI,1983,26.61684
CRI,1984,26.6188
CRI,1985,26.12248
CRI,1986,24.92839
CRI,1987,23.23568
CRI,1988,21.64234
CRI,1989,20.5472
CRI,1990,19.65128
CRI,1991,19.05302
CRI,1992,18.45604
CRI,1993,18.05716
CRI,1994,17.55977
CRI,1995,17.36031
CRI,1996,17.36152
CRI,1997,17.36152
CRI,1998,16.96375
CRI,1999,16.16688
CRI,2000,15.26904
CRI,2001,14.47194
CRI,2002,13.97309
CRI,2003,13.37536
CRI,2004,12.97624
CRI,2005,12.57795
CRI,2006,12.47816
CRI,2007,12.3792
CRI,2008,12.3792
CRI,2009,12.1796
CRI,2010,11.881
CRI,2011,11.78119
CRI,2012,11.68138
CRI,2013,11.58157
CRI,2014,11.2829
CRI,2015,11.18308
CRI,2016,10.88436
CRI,2017,10.6847
CIV,1969,288.34975
CIV,1970,280.0951
CIV,1971,271.6024
CIV,1972,262.5856
CIV,1973,253.12192
CIV,1974,243.24736
CIV,1975,233.31176
CIV,1976,223.71953
CIV,1977,214.6816
CIV,1978,206.8468
CIV,1979,200.2366
CIV,1980,194.5799
CIV,1981,190.04734
CIV,1982,186.28206
CIV,1983,183.37036
CIV,1984,181.12096
CIV,1985,179.24481
CIV,1986,178.0336
CIV,1987,177.19744
CIV,1988,177.02772
CIV,1989,177.03985
CIV,1990,177.343
CIV,1991,177.74324
CIV,1992,178.2406
CIV,1993,178.73808
CIV,1994,179.13864
CIV,1995,179.26064
CIV,1996,178.89736
CIV,1997,177.8543
CIV,1998,176.22816
CIV,1999,173.8243
CIV,2000,171.03088
CIV,2001,167.6533
CIV,2002,164.08
CIV,2003,160.678
CIV,2004,156.9844
CIV,2005,153.1936
CIV,2006,149.675
CIV,2007,146.06076
CIV,2008,142.43923
CIV,2009,139.00588
CIV,2010,135.88286
CIV,2011,132.86596
CIV,2012,129.8571
CIV,2013,126.6826
CIV,2014,123.50578
CIV,2015,120.42382
CIV,2016,116.86632
CIV,2017,113.31128
HRV,1981,27.5056
HRV,1982,26.01342
HRV,1983,24.52096
HRV,1984,23.0298
HRV,1985,21.6363
HRV,1986,20.3422
HRV,1987,18.94944
HRV,1988,17.75443
HRV,1989,16.6589
HRV,1990,15.66288
HRV,1991,14.86612
HRV,1992,14.06922
HRV,1993,13.47166
HRV,1994,12.874
HRV,1995,12.376
HRV,1996,11.77888
HRV,1997,11.2814
HRV,1998,10.78309
HRV,1999,10.38452
HRV,2000,9.98589
HRV,2001,9.5872
HRV,2002,9.18845
HRV,2003,8.8889
HRV,2004,8.3902
HRV,2005,8.09062
HRV,2006,7.69168
HRV,2007,7.49194
HRV,2008,7.19233
HRV,2009,6.89316
HRV,2010,6.6934
HRV,2011,6.49364
HRV,2012,6.39376
HRV,2013,6.194
HRV,2014,5.99461
HRV,2015,5.89472
HRV,2016,5.79483
HRV,2017,5.69494
CUB,1963,51.0026
CUB,1964,50.09804
CUB,1965,49.393
CUB,1966,49.38496
CUB,1967,49.68352
CUB,1968,49.88256
CUB,1969,49.28944
CUB,1970,47.4022
CUB,1971,44.02488
CUB,1972,39.94922
CUB,1973,36.46675
CUB,1974,34.47495
CUB,1975,33.08069
CUB,1976,31.38534
CUB,1977,28.99132
CUB,1978,26.69965
CUB,1979,25.30432
CUB,1980,24.70553
CUB,1981,24.40846
CUB,1982,24.20938
CUB,1983,23.91225
CUB,1984,23.41596
CUB,1985,22.71904
CUB,1986,21.62518
CUB,1987,20.53112
CUB,1988,19.23768
CUB,1989,18.1432
CUB,1990,17.04852
CUB,1991,16.15288
CUB,1992,15.35671
CUB,1993,14.75968
CUB,1994,14.36185
CUB,1995,14.06362
CUB,1996,13.66568
CUB,1997,12.96864
CUB,1998,12.0727
CUB,1999,11.37535
CUB,2000,10.77813
CUB,2001,10.37972
CUB,2002,10.08152
CUB,2003,9.98229
CUB,2004,9.6835
CUB,2005,9.28488
CUB,2006,8.8862
CUB,2007,8.5868
CUB,2008,8.3872
CUB,2009,8.08822
CUB,2010,7.8886
CUB,2011,7.78879
CUB,2012,7.68898
CUB,2013,7.58917
CUB,2014,7.6886
CUB,2015,7.5888
CUB,2016,7.489
CUB,2017,7.28974
CYP,1983,18.46136
CYP,1984,17.06472
CYP,1985,15.76895
CYP,1986,14.6725
CYP,1987,13.97501
CYP,1988,13.57585
CYP,1989,13.2774
CYP,1990,13.0778
CYP,1991,12.67948
CYP,1992,12.38005
CYP,1993,11.782
CYP,1994,11.38272
CYP,1995,10.7838
CYP,1996,10.2847
CYP,1997,9.7856
CYP,1998,9.2865
CYP,1999,8.88722
CYP,2000,8.38812
CYP,2001,7.98884
CYP,2002,7.58956
CYP,2003,7.2901
CYP,2004,6.79133
CYP,2005,6.39232
CYP,2006,6.19264
CYP,2007,5.79355
CYP,2008,5.49426
CYP,2009,5.09506
CYP,2010,4.79568
CYP,2011,4.59615
CYP,2012,4.2967
CYP,2013,3.99721
CYP,2014,3.8973
CYP,2015,3.69768
CYP,2016,3.59776
CYP,2017,3.49784
CZE,1981,19.04302
CZE,1982,18.4475
CZE,1983,17.85182
CZE,1984,17.45536
CZE,1985,17.05882
CZE,1986,16.66108
CZE,1987,15.96516
CZE,1988,15.36775
CZE,1989,14.96875
CZE,1990,14.57072
CZE,1991,14.07192
CZE,1992,13.2747
CZE,1993,12.47654
CZE,1994,11.57932
CZE,1995,10.58215
CZE,1996,9.78383
CZE,1997,8.986
CZE,1998,8.18803
CZE,1999,7.58956
CZE,2000,7.19065
CZE,2001,6.89116
CZE,2002,6.592
CZE,2003,6.2928
CZE,2004,5.99356
CZE,2005,5.79384
CZE,2006,5.39467
CZE,2007,5.19493
CZE,2008,4.89556
CZE,2009,4.6958
CZE,2010,4.49626
CZE,2011,4.39637
CZE,2012,4.1968
CZE,2013,4.0969
CZE,2014,3.99721
CZE,2015,3.99721
CZE,2016,4.09712
CZE,2017,4.09736
COD,1990,221.20773
COD,1991,218.4636
COD,1992,215.89336
COD,1993,213.49785
COD,1994,211.27785
COD,1995,208.7812
COD,1996,206.1856
COD,1997,203.18878
COD,1998,199.61122
COD,1999,195.83716
COD,2000,191.57707
COD,2001,186.9265
COD,2002,182.17426
COD,2003,177.21224
COD,2004,172.14891
COD,2005,166.99461
COD,2006,162.01792
COD,2007,157.1333
COD,2008,152.3409
COD,2009,147.73774
COD,2010,143.41251
COD,2011,139.26974
COD,2012,135.14017
COD,2013,131.29041
COD,2014,127.1609
COD,2015,123.22816
COD,2016,119.48512
COD,2017,115.6403
DNK,1950,38.63973
DNK,1951,37.65304
DNK,1952,36.66308
DNK,1953,35.4736
DNK,1954,34.1841
DNK,1955,32.79452
DNK,1956,31.59884
DNK,1957,30.50515
DNK,1958,29.6083
DNK,1959,28.91075
DNK,1960,28.51
DNK,1961,27.91216
DNK,1962,27.41194
DNK,1963,26.6149
DNK,1964,25.81602
DNK,1965,24.91771
DNK,1966,23.822
DNK,1967,22.924
DNK,1968,22.1272
DNK,1969,21.2308
DNK,1970,20.43526
DNK,1971,19.63838
DNK,1972,18.54487
DNK,1973,17.44996
DNK,1974,16.45546
DNK,1975,15.46064
DNK,1976,14.66404
DNK,1977,13.96781
DNK,1978,13.27138
DNK,1979,12.87322
DNK,1980,12.475
DNK,1981,12.07672
DNK,1982,11.87792
DNK,1983,11.77888
DNK,1984,11.77888
DNK,1985,11.77963
DNK,1986,11.77963
DNK,1987,11.6806
DNK,1988,11.5808
DNK,1989,11.18233
DNK,1990,10.78309
DNK,1991,10.18488
DNK,1992,9.68578
DNK,1993,9.08742
DNK,1994,8.58827
DNK,1995,8.0896
DNK,1996,7.79008
DNK,1997,7.491
DNK,1998,7.19188
DNK,1999,6.99216
DNK,2000,6.79285
DNK,2001,6.69298
DNK,2002,6.49364
DNK,2003,6.29428
DNK,2004,6.0945
DNK,2005,5.7952
DNK,2006,5.5954
DNK,2007,5.39595
DNK,2008,5.19613
DNK,2009,4.99664
DNK,2010,4.89672
DNK,2011,4.79713
DNK,2012,4.79713
DNK,2013,4.69754
DNK,2014,4.79748
DNK,2015,4.79748
DNK,2016,4.79785
DNK,2017,4.79785
DJI,1990,133.05496
DJI,1991,129.91908
DJI,1992,127.17268
DJI,1993,124.7084
DJI,1994,122.71492
DJI,1995,120.72925
DJI,1996,118.5337
DJI,1997,116.23674
DJI,1998,113.73904
DJI,1999,111.22892
DJI,2000,108.41845
DJI,2001,105.6049
DJI,2002,102.58048
DJI,2003,99.55306
DJI,2004,96.51399
DJI,2005,93.67136
DJI,2006,90.71852
DJI,2007,87.67201
DJI,2008,84.8066
DJI,2009,82.04688
DJI,2010,79.37757
DJI,2011,76.80656
DJI,2012,74.42672
DJI,2013,72.139
DJI,2014,69.85084
DJI,2015,67.5686
DJI,2016,65.47897
DJI,2017,63.48277
DMA,1990,20.24528
DMA,1991,20.24528
DMA,1992,20.24528
DMA,1993,20.0473
DMA,1994,19.84792
DMA,1995,19.64854
DMA,1996,19.2511
DMA,1997,19.0517
DMA,1998,18.65418
DMA,1999,18.45476
DMA,2000,18.25534
DMA,2001,18.05716
DMA,2002,17.95744
DMA,2003,18.05716
DMA,2004,18.35632
DMA,2005,18.8536
DMA,2006,19.4505
DMA,2007,20.2481
DMA,2008,21.34327
DMA,2009,22.63598
DMA,2010,24.12928
DMA,2011,26.019
DMA,2012,28.20484
DMA,2013,30.59094
DMA,2014,33.17284
DMA,2015,35.65648
DMA,2016,37.54208
DMA,2017,38.7334
DOM,1964,159.67062
DOM,1965,156.26788
DOM,1966,152.93515
DOM,1967,149.41332
DOM,1968,145.87552
DOM,1969,142.42049
DOM,1970,138.86322
DOM,1971,135.007
DOM,1972,130.94952
DOM,1973,126.68074
DOM,1974,122.2198
DOM,1975,117.74444
DOM,1976,113.46142
DOM,1977,109.27247
DOM,1978,105.27646
DOM,1979,101.47375
DOM,1980,97.8572
DOM,1981,94.24468
DOM,1982,90.81928
DOM,1983,87.48984
DOM,1984,84.448
DOM,1985,81.31125
DOM,1986,78.36391
DOM,1987,75.51362
DOM,1988,72.66133
DOM,1989,70
DOM,1990,67.24324
DOM,1991,64.67806
DOM,1992,62.1115
DOM,1993,59.54356
DOM,1994,57.26785
DOM,1995,54.8962
DOM,1996,52.8174
DOM,1997,50.83726
DOM,1998,49.05528
DOM,1999,47.47158
DOM,2000,46.0827
DOM,2001,44.79651
DOM,2002,43.805
DOM,2003,42.71712
DOM,2004,41.92422
DOM,2005,41.1344
DOM,2006,40.54028
DOM,2007,39.84964
DOM,2008,39.25527
DOM,2009,38.56428
DOM,2010,37.96966
DOM,2011,37.37796
DOM,2012,36.88275
DOM,2013,36.18814
DOM,2014,35.49341
DOM,2015,34.60204
DOM,2016,33.7076
DOM,2017,32.8103
,1990,65.47744
,2000,45.55783
,2010,26.00802
,2015,20.63844
,2017,19.14628
ECU,1968,158.18144
ECU,1969,154.84128
ECU,1970,151.48464
ECU,1971,147.63178
ECU,1972,143.3686
ECU,1973,138.52058
ECU,1974,133.0638
ECU,1975,127.30489
ECU,1976,121.72732
ECU,1977,116.53979
ECU,1978,111.54518
ECU,1979,106.8341
ECU,1980,102.02056
ECU,1981,97.20342
ECU,1982,92.18464
ECU,1983,87.3533
ECU,1984,82.61828
ECU,1985,78.17789
ECU,1986,74.13154
ECU,1987,70.67248
ECU,1988,67.31643
ECU,1989,64.35049
ECU,1990,61.48266
ECU,1991,58.713
ECU,1992,55.74792
ECU,1993,52.8766
ECU,1994,50.0042
ECU,1995,47.13072
ECU,1996,44.25616
ECU,1997,41.4799
ECU,1998,38.9014
ECU,1999,36.6202
ECU,2000,34.53704
ECU,2001,32.7515
ECU,2002,31.26167
ECU,2003,29.87301
ECU,2004,28.58338
ECU,2005,27.49056
ECU,2006,26.39926
ECU,2007,25.4055
ECU,2008,24.31357
ECU,2009,23.31936
ECU,2010,22.2268
ECU,2011,21.2335
ECU,2012,20.33821
ECU,2013,19.54365
ECU,2014,18.74885
ECU,2015,18.25168
ECU,2016,17.7556
ECU,2017,17.2594
EGY,1969,260.5379
EGY,1970,257.34395
EGY,1971,253.832
EGY,1972,249.63202
EGY,1973,244.1546
EGY,1974,237.22348
EGY,1975,228.8945
EGY,1976,219.52082
EGY,1977,209.668
EGY,1978,199.6277
EGY,1979,189.79047
EGY,1980,179.94184
EGY,1981,170.26456
EGY,1982,160.63628
EGY,1983,150.80704
EGY,1984,140.86388
EGY,1985,131.11588
EGY,1986,122.07517
EGY,1987,114.13186
EGY,1988,107.08588
EGY,1989,101.03446
EGY,1990,95.57444
EGY,1991,90.59315
EGY,1992,85.7034
EGY,1993,80.99161
EGY,1994,76.1687
EGY,1995,71.52769
EGY,1996,67.1758
EGY,1997,62.92578
EGY,1998,59.06547
EGY,1999,55.59622
EGY,2000,52.32856
EGY,2001,49.35745
EGY,2002,46.78264
EGY,2003,44.402
EGY,2004,42.51478
EGY,2005,40.72672
EGY,2006,39.1344
EGY,2007,37.6416
EGY,2008,36.442
EGY,2009,35.24547
EGY,2010,34.0492
EGY,2011,32.95266
EGY,2012,31.85849
EGY,2013,30.66688
EGY,2014,29.67403
EGY,2015,28.48387
EGY,2016,27.49237
EGY,2017,26.40276
SLV,1983,98.5696
SLV,1984,92.92297
SLV,1985,87.48092
SLV,1986,82.3345
SLV,1987,77.77534
SLV,1988,73.51904
SLV,1989,69.6583
SLV,1990,66.18807
SLV,1991,62.82145
SLV,1992,59.5529
SLV,1993,56.38248
SLV,1994,53.21086
SLV,1995,50.23686
SLV,1996,47.45698
SLV,1997,44.77936
SLV,1998,42.2002
SLV,1999,39.91556
SLV,2000,37.83221
SLV,2001,36.13828
SLV,2002,34.15594
SLV,2003,32.56608
SLV,2004,30.97592
SLV,2005,29.5825
SLV,2006,28.19098
SLV,2007,26.9965
SLV,2008,25.8037
SLV,2009,24.70865
SLV,2010,23.8127
SLV,2011,22.71904
SLV,2012,21.92256
SLV,2013,21.22564
SLV,2014,20.43034
SLV,2015,19.6349
SLV,2016,19.0385
SLV,2017,18.442
GNQ,1990,207.85615
GNQ,1991,206.08028
GNQ,1992,204.57868
GNQ,1993,203.09032
GNQ,1994,201.49047
GNQ,1995,199.71034
GNQ,1996,197.36264
GNQ,1997,194.34928
GNQ,1998,190.8488
GNQ,1999,186.6924
GNQ,2000,182.04544
GNQ,2001,177.48896
GNQ,2002,172.4524
GNQ,2003,167.50514
GNQ,2004,162.45283
GNQ,2005,157.38172
GNQ,2006,152.31392
GNQ,2007,147.3256
GNQ,2008,142.2424
GNQ,2009,137.33729
GNQ,2010,133.003
GNQ,2011,128.67224
GNQ,2012,124.80816
GNQ,2013,120.65428
GNQ,2014,116.59344
GNQ,2015,112.8144
GNQ,2016,109.1296
GNQ,2017,105.44096
ERI,1984,235.56164
ERI,1985,228.75715
ERI,1986,221.72383
ERI,1987,214.61475
ERI,1988,206.98978
ERI,1989,199.10736
ERI,1990,190.79732
ERI,1991,182.05645
ERI,1992,172.8625
ERI,1993,163.7149
ERI,1994,154.60696
ERI,1995,145.74385
ERI,1996,137.412
ERI,1997,129.7152
ERI,1998,122.47272
ERI,1999,115.68181
ERI,2000,109.54912
ERI,2001,103.9688
ERI,2002,98.75612
ERI,2003,94.01236
ERI,2004,89.74612
ERI,2005,85.758
ERI,2006,82.05993
ERI,2007,78.54957
ERI,2008,75.228
ERI,2009,72.30144
ERI,2010,69.56497
ERI,2011,67.11796
ERI,2012,64.77154
ERI,2013,62.51828
ERI,2014,60.36216
ERI,2015,58.5007
ERI,2016,56.5393
ERI,2017,54.77418
EST,1981,26.39416
EST,1982,25.69759
EST,1983,24.90151
EST,1984,24.30445
EST,1985,23.7088
EST,1986,23.31072
EST,1987,23.01216
EST,1988,22.7136
EST,1989,22.61408
EST,1990,22.31681
EST,1991,22.21728
EST,1992,21.91996
EST,1993,21.4235
EST,1994,20.72905
EST,1995,19.83406
EST,1996,18.8404
EST,1997,17.64718
EST,1998,16.45356
EST,1999,15.3592
EST,2000,14.1648
EST,2001,13.0697
EST,2002,12.07396
EST,2003,11.17705
EST,2004,10.2805
EST,2005,9.38367
EST,2006,8.6857
EST,2007,7.98761
EST,2008,7.3892
EST,2009,6.8905
EST,2010,6.19235
EST,2011,5.79328
EST,2012,5.49376
EST,2013,5.0946
